"","Status","Score","Match_type","Side","Match_addr","ARC_Street","File_","Directory","Full_Link","Quick_Link","Date_","Location","Back_of_Sh","Job_Catego","Hyperlink","Leak_Numbe","Leak_Num_Y","Leak_Class","POINT_X","POINT_Y","lon","lat"
"1436","M",100,"A","R","268 HOOD AVE","268 Hood Ave.","DOC061411-043.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-043.tif","DOC061411-043.tif",2009-06-14,"268 Hood Ave.",NA,"Hydrant Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-043.tif",NA,NA,0,-8476662.5961,5323561.057,-76.1471556840089,43.0760923325612
"1437","M",100,"A",NA,"S MCBRIDE ST & E WATER ST","South McBride St. & East Water St.","DOC061411-045.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-045.tif","DOC061411-045.tif",2009-06-15,"South McBride St. & East Water St.",NA,"Valve Repair","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-045.tif",NA,NA,0,-8476296.6699,5319647.2108,-76.1438685130257,43.0504053885801
"1438","T",100,"A","R","200 COLUMBUS AVE","200 Columbus Ave.","DOC061411-046.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-046.tif","DOC061411-046.tif",2009-05-15,"200 Columbus Ave.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-046.tif","080","2009",0,-8473801.1577,5319321.2467,-76.1214509455161,43.0482655697583
"1439","M",100,"A",NA,"POLK ST & SMITH ST","Polk St. & Smith St.","DOC061411-048.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-048.tif","DOC061411-048.tif",2009-06-18,"Polk St. & Smith St.",NA,"Main Installation/Replacement","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-048.tif",NA,NA,0,-8470385.418,5320158.327,-76.0907668337252,43.0537605036767
"1440","M",85,"A",NA,"COMSTOCK AVE & STRATFORD ST","Comstock Ave. & Stratford Ave.","DOC061411-049.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-049.tif","DOC061411-049.tif",2009-06-16,"Comstock Ave. & Stratford Ave.",NA,"Valve Repair","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-049.tif",NA,NA,0,-8474707.396,5317143.5426,-76.1295918226755,43.0339679322521
"1441","M",100,"A",NA,"COMSTOCK AVE & EUCLID AVE","Comstock Ave. & Euclid Ave.","DOC061411-050.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-050.tif","DOC061411-050.tif",2009-06-16,"Comstock Ave. & Euclid Ave.",NA,"Valve Repair","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-050.tif",NA,NA,0,-8474727.1902,5317496.7253,-76.1297696369995,43.0362869668582
"1442","M",100,"A","L","2311 E GENESEE ST","2311 East Genesee St.","DOC061411-052.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-052.tif","DOC061411-052.tif",2009-06-17,"2311 East Genesee St.",NA,"Install New Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-052.tif",NA,NA,0,-8473147.623,5318895.3041,-76.1155801434189,43.0454693211351
"1443","M",100,"A",NA,"POLK ST & SMITH ST","Polk St. & Smith St.","DOC061411-054.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-054.tif","DOC061411-054.tif",2009-06-17,"Polk St. & Smith St.",NA,"Main Installation/Replacement","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-054.tif",NA,NA,0,-8470385.418,5320158.327,-76.0907668337252,43.0537605036767
"1444","M",48,"M","R","172 HOOD AVE","HOOD AVE.","DOC061411-056.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-056.tif","DOC061411-056.tif",2009-06-15,"McChensey Pk Dr. & Hood Ave.",NA,"Valve Repair","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-056.tif","116","2009",0,-8476424.2106,5323344.5861,-76.1450142306273,43.0746718946806
"1445","M",100,"A",NA,"DEWITT ST & RUGBY RD","Dewitt St. & Rugby Rd.","DOC061411-057.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-057.tif","DOC061411-057.tif",2009-06-18,"Dewitt St. & Rugby Rd.",NA,"Valve Repair","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-057.tif",NA,NA,0,-8475209.1845,5322174.012,-76.1340994654649,43.06699025586
"1446","M",100,"A","L","123 WOODLAWN TER","123 Woodlawn Ter.","DOC061411-059.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-059.tif","DOC061411-059.tif",2009-06-19,"123 Woodlawn Ter.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-059.tif",NA,"2009",0,-8474882.109,5322733.5819,-76.1311612962578,43.0706624321598
"1447","M",100,"A","R","502 TENNYSON AVE","502 Tennyson Ave.","DOC061411-060.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-060.tif","DOC061411-060.tif",2009-06-19,"502 Tennyson Ave.",NA,"Curb Stop Repair/Replace","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-060.tif",NA,NA,0,-8481150.4258,5318824.3592,-76.1874705441293,43.0450035662338
"1448","M",100,"A","R","1214 S STATE ST","1214 South State St.","DOC061411-061.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-061.tif","DOC061411-061.tif",2009-06-19,"1214 South State St.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-061.tif","110","2009",0,-8476686.3369,5317644.6045,-76.1473689512439,43.037257931148
"1449","M",100,"A",NA,"SEDGWICK DR & MERTENS AVE","Sedgwick Dr. & Mertens Ave","DOC061411-064.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-064.tif","DOC061411-064.tif",2009-06-22,"Sedgwick Dr. & Mertens Ave",NA,"Valve Repair","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-064.tif",NA,NA,0,-8475106.0141,5322831.4878,-76.1331726699931,43.0713049168101
"1450","M",90,"A",NA,"WOODLAWN TER & GRANT BLVD","Woodland Ter. & Grant Blvd.","DOC061411-065.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-065.tif","DOC061411-065.tif",2009-06-22,"Woodland Ter. & Grant Blvd.",NA,"Valve Repair","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-065.tif",NA,NA,0,-8474890.2535,5323039.6772,-76.1312344595461,43.0726710888383
"1451","M",100,"A","R","424 KIRK AVE","424-426 Kirk Ave.","DOC061411-067.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-067.tif","DOC061411-067.tif",2009-06-23,"424-426 Kirk Ave.",NA,"Leak Investigation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-067.tif","117","2009",0,-8477489.1483,5316208.3854,-76.1545807287527,43.0278271688946
"1452","M",100,"A","L","1649 W COLVIN ST","1649 West Colvin St.","DOC061411-068.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-068.tif","DOC061411-068.tif",2009-06-23,"1649 West Colvin St.",NA,"Dig Curb Box","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-068.tif",NA,NA,0,-8478560.0598,5315454.7179,-76.1642008904366,43.02287772095
"1453","M",100,"A","R","2040 SOUTH AVE","2040 South Ave","DOC061411-069.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-069.tif","DOC061411-069.tif",2009-06-23,"2040 South Ave",NA,"Curb Stop Repair/Replace","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-069.tif",NA,NA,0,-8478299.0781,5314700.5408,-76.1618564519368,43.0179245269287
"1454","M",100,"A","L","125 AMHERST AVE","125 Amherst Ave.","DOC061411-070.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-070.tif","DOC061411-070.tif",2009-06-23,"125 Amherst Ave.",NA,"Dig Curb Box","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-070.tif",NA,NA,0,-8476270.6006,5315513.7997,-76.1436343285194,43.0232657344411
"1455","M",42,"A","L","201 HUGHES PL N","201 North Hughs Pl","DOC061411-071.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-071.tif","DOC061411-071.tif",2009-06-22,"201 North Hughs Pl",NA,"Dig Curb Box","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-071.tif",NA,NA,0,-8475136.1866,5316051.5539,-76.1334437141722,43.0267972657015
"1456","M",100,"A",NA,"OSWEGO ST & GIFFORD ST","Oswego St. & Gifford St.","DOC061411-073.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-073.tif","DOC061411-073.tif",2009-06-24,"Oswego St. & Gifford St.",NA,"Valve Repair","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-073.tif","116","2009",0,-8478544.192,5318545.2656,-76.164058347564,43.043171276008
"1457","M",100,"A","L","211 DRISCOLL AVE","211 Driscoll Ave.","DOC061411-074.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-074.tif","DOC061411-074.tif",2009-06-24,"211 Driscoll Ave.",NA,"Dig Curb Box","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-074.tif",NA,NA,0,-8482254.059,5320029.8192,-76.1973846498455,43.0529169584485
"1458","M",100,"A",NA,"OAK ST & RUGBY RD","Oak St. & Rugby Rd.","DOC061411-075.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-075.tif","DOC061411-075.tif",2009-06-24,"Oak St. & Rugby Rd.",NA,"Hydrant Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-075.tif",NA,NA,0,-8475454.7296,5322159.8922,-76.1363052346277,43.0668975918563
"1459","M",50,"A","R","100 GRANGER ST","Granger St.","DOC061411-077.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-077.tif","DOC061411-077.tif",2009-06-25,"Granger St.",NA,"Hydrant Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-077.tif",NA,NA,0,-8477743.7827,5318810.1879,-76.1568681484866,43.0449105308994
"1460","M",100,"A",NA,"FABIUS ST & GRANGER ST","Fabius St. & Granger St.","DOC061411-078.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-078.tif","DOC061411-078.tif",2009-06-25,"Fabius St. & Granger St.",NA,"Hydrant Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-078.tif",NA,NA,0,-8477735.9998,5318814.3657,-76.1567982335063,43.0449379583922
"1461","M",100,"A",NA,"FABIUS ST & GRANGER ST","Fabius St. & Granger St.","DOC061411-079.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-079.tif","DOC061411-079.tif",2009-06-25,"Fabius St. & Granger St.",NA,"Valve Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-079.tif",NA,NA,0,-8477735.9998,5318814.3657,-76.1567982335063,43.0449379583922
"1462","M",100,"A","R","1026 MIDLAND AVE","1026 Midland Ave","DOC061411-081.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-081.tif","DOC061411-081.tif",2009-06-26,"1026 Midland Ave",NA,"Curb Stop Repair/Replace","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-081.tif",NA,NA,0,-8477290.6446,5316394.7066,-76.1527975396761,43.0290507067458
"1463","M",100,"A",NA,"CLIFTON PL & JAMES ST","Clifton Pl. & James St.","DOC061411-082.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-082.tif","DOC061411-082.tif",2006-06-26,"Clifton Pl. & James St.",NA,"Valve Repair","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-082.tif","118","2006",0,-8473300.897,5322302.0377,-76.1169570271875,43.0678304436581
"1464","M",100,"A","R","500 E WATER ST","500 East Water St.","DOC061411-083.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-083.tif","DOC061411-083.tif",2008-07-16,"500 East Water St.",NA,"Kill Service at Main","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-083.tif",NA,NA,0,-8476483.155,5319640.332,-76.1455437371816,43.0503602328885
"1465","M",100,"A","L","119 GLENWOOD AVE","119 Glenwood Ave.","DOC061411-086.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-086.tif","DOC061411-086.tif",2009-06-29,"119 Glenwood Ave.",NA,"Shut Off Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-086.tif",NA,NA,0,-8478284.108,5314858.6026,-76.1617219732404,43.0189626593833
"1466","M",100,"A",NA,"E COLVIN ST & JAMESVILLE AVE","East Colvin St. & Jamesville Ave","DOC061411-087.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-087.tif","DOC061411-087.tif",2009-06-27,"East Colvin St. & Jamesville Ave",NA,"Hydrant Replacement/Installation/Relocation","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-087.tif",NA,NA,0,-8475373.1095,5315961.3623,-76.1355720287944,43.0262049749677
"1467","M",100,"A","L","117 CARLTON RD","117 Carlton Rd.","DOC061411-088.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-088.tif","DOC061411-088.tif",2009-06-29,"117 Carlton Rd.",NA,"Dig Curb Box","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-088.tif",NA,NA,0,-8479966.4664,5315600.0584,-76.1768348558813,43.0238322249534
"1468","M",100,"A","L","2351 GRANT BLVD","2351 Grant Blvd.","DOC061411-089.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-089.tif","DOC061411-089.tif",2009-06-29,"2351 Grant Blvd.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-089.tif","119","2009",0,-8476688.6077,5323162.6504,-76.1473893501874,43.0734780442718
"1469","M",100,"A","L","163 MAPLEHURST AVE","163 Maplehurst Ave.","DOC061411-091.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-091.tif","DOC061411-091.tif",2009-06-30,"163 Maplehurst Ave.",NA,"Shut Off Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-091.tif",NA,NA,0,-8475674.5205,5324003.7107,-76.1382796498755,43.0789968333279
"1470","M",100,"A","L","143 HUNTLEY ST","143 Huntley St.","DOC061411-092.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-092.tif","DOC061411-092.tif",2009-06-30,"143 Huntley St.",NA,"Shut Off Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-092.tif",NA,NA,0,-8475936.5391,5323761.1592,-76.1406334030065,43.0774053330874
"1471","M",100,"A","R","328 CRAIG ST","328 Craig St.","DOC061411-093.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-093.tif","DOC061411-093.tif",2009-06-30,"328 Craig St.",NA,"Shut Off Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-093.tif",NA,NA,0,-8476544.404,5322708.5491,-76.14609394631,43.070498159163
"1472","M",100,"A","R","158 COURT ST","158 Court St.","DOC061411-094.tif","S:\WORKSHEETS\Worksheets_2009-6","S:\WORKSHEETS\Worksheets_2009-6\DOC061411-094.tif","DOC061411-094.tif",2009-06-30,"158 Court St.",NA,"Curb Stop Repair/Replace","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-6\DOC061411-094.tif",NA,NA,0,-8478099.4748,5321998.9964,-76.1600633849853,43.0658416711853
"1473","M",100,"A","L","1913 W GENESEE ST","1913 West Genesee St.","DOC061511-001.tif","S:\WORKSHEETS\Worksheets_2009-7","S:\WORKSHEETS\Worksheets_2009-7\DOC061511-001.tif","DOC061511-001.tif",2009-07-01,"1913 West Genesee St.",NA,"Install New Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-7\DOC061511-001.tif",NA,NA,0,-8481832.0505,5319624.5715,-76.1935936829897,43.0502567733985
"1474","M",100,"A","R","212 ROSS PARK","212 Ross Pk.","DOC061511-004.tif","S:\WORKSHEETS\Worksheets_2009-7","S:\WORKSHEETS\Worksheets_2009-7\DOC061511-004.tif","DOC061511-004.tif",2009-07-02,"212 Ross Pk.",NA,"Dig Gate Box","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-7\DOC061511-004.tif",NA,NA,0,-8476436.2119,5323539.1453,-76.1451220401395,43.075948553954
"1475","M",100,"A","L","345 WADSWORTH ST","345 Wadsworth St.","DOC061511-005.tif","S:\WORKSHEETS\Worksheets_2009-7","S:\WORKSHEETS\Worksheets_2009-7\DOC061511-005.tif","DOC061511-005.tif",2009-07-02,"345 Wadsworth St.",NA,"Shut Off Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-7\DOC061511-005.tif",NA,NA,0,-8475773.239,5323114.6014,-76.1391664532492,43.0731627459296
"1476","M",100,"A",NA,"CULBERT ST & GRANT BLVD","Culbert St. & Grant Blvd.","DOC061511-006.tif","S:\WORKSHEETS\Worksheets_2009-7","S:\WORKSHEETS\Worksheets_2009-7\DOC061511-006.tif","DOC061511-006.tif",2009-07-02,"Culbert St. & Grant Blvd.",NA,"Valve Repair","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-7\DOC061511-006.tif","121","2009",0,-8476830.9311,5323208.5022,-76.1486678630424,43.0737789230383
"1477","M",100,"A","R","508 POND ST","508 Pond St.","DOC061511-007.tif","S:\WORKSHEETS\Worksheets_2009-7","S:\WORKSHEETS\Worksheets_2009-7\DOC061511-007.tif","DOC061511-007.tif",2009-07-02,"508 Pond St.",NA,"Dig Curb Box","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-7\DOC061511-007.tif",NA,NA,0,-8477132.0903,5322023.4352,-76.1513732221656,43.0660020583588
"1478","M",93,"A","R","136 KAPPESSER ST","136 Kapesser St.","DOC061511-009.tif","S:\WORKSHEETS\Worksheets_2009-7","S:\WORKSHEETS\Worksheets_2009-7\DOC061511-009.tif","DOC061511-009.tif",2009-07-03,"136 Kapesser St.",NA,"Kill Service at Main","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-7\DOC061511-009.tif",NA,NA,0,-8476365.0186,5322549.5003,-76.1444824998443,43.0694544213269
"1479","M",100,"A",NA,"TYSON PL & LAMSON ST","Tyson Pl. & Lamson St.","DOC061511-010.tif","S:\WORKSHEETS\Worksheets_2009-7","S:\WORKSHEETS\Worksheets_2009-7\DOC061511-010.tif","DOC061511-010.tif",2009-07-03,"Tyson Pl. & Lamson St.",NA,"Valve Repair","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-7\DOC061511-010.tif","122","2009",0,-8471427.5737,5322799.1355,-76.1001286776626,43.0710926131266
"1480","M",100,"A","L","1337 BUTTERNUT ST","1337 Butternut St.","DOC061511-013.tif","S:\WORKSHEETS\Worksheets_2009-7","S:\WORKSHEETS\Worksheets_2009-7\DOC061511-013.tif","DOC061511-013.tif",2009-07-06,"1337 Butternut St.",NA,"Shut Off Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-7\DOC061511-013.tif",NA,NA,0,-8476234.9129,5322712.165,-76.1433137404557,43.0705218878474
"1481","M",100,"A","L","215 WYOMING ST","215 Wyoming St.","DOC061511-014.tif","S:\WORKSHEETS\Worksheets_2009-7","S:\WORKSHEETS\Worksheets_2009-7\DOC061511-014.tif","DOC061511-014.tif",2009-07-06,"215 Wyoming St.",NA,"Dig Gate Box","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-7\DOC061511-014.tif",NA,NA,0,-8478122.1647,5319156.2657,-76.1602672118249,43.0471825096182
"1482","M",100,"A","L","1123 BUTTERNUT ST","1123 Butternut St.","DOC061511-015.tif","S:\WORKSHEETS\Worksheets_2009-7","S:\WORKSHEETS\Worksheets_2009-7\DOC061511-015.tif","DOC061511-015.tif",2009-07-06,"1123 Butternut St.",NA,"Shut Off Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-7\DOC061511-015.tif",NA,NA,0,-8476247.1024,5321929.1147,-76.1434232405973,43.0653830486288
"1483","M",100,"A","R","720 N ALVORD ST","720 North Alvord St.","DOC061511-016.tif","S:\WORKSHEETS\Worksheets_2009-7","S:\WORKSHEETS\Worksheets_2009-7\DOC061511-016.tif","DOC061511-016.tif",2009-07-06,"720 North Alvord St.",NA,"Dig Curb Box","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-7\DOC061511-016.tif",NA,NA,0,-8477326.4767,5321880.4406,-76.153119424907,43.0650636061733
"1484","M",100,"A","R","742 N ALVORD ST","742 North Alvord St.","DOC061511-017.tif","S:\WORKSHEETS\Worksheets_2009-7","S:\WORKSHEETS\Worksheets_2009-7\DOC061511-017.tif","DOC061511-017.tif",2009-06-29,"742 North Alvord St.",NA,"Dig Curb Box","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-7\DOC061511-017.tif",NA,NA,0,-8477403.8574,5321923.3645,-76.1538145475621,43.0653453108219
"1485","M",100,"A","R","706 PARK AVE","706-708 Park Ave.","DOC061511-019.tif","S:\WORKSHEETS\Worksheets_2009-7","S:\WORKSHEETS\Worksheets_2009-7\DOC061511-019.tif","DOC061511-019.tif",2009-07-06,"706-708 Park Ave.",NA,"Install New Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-7\DOC061511-019.tif",NA,NA,0,-8479325.4065,5319895.809,-76.1710761168192,43.0520372822506
"1486","M",100,"A","L","1841 W FAYETTE ST","1841 West Fayette St.","DOC061511-020.tif","S:\WORKSHEETS\Worksheets_2009-7","S:\WORKSHEETS\Worksheets_2009-7\DOC061511-020.tif","DOC061511-020.tif",2009-07-07,"1841 West Fayette St.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-7\DOC061511-020.tif","123","2009",0,-8480783.4507,5320002.2041,-76.1841739507171,43.0527356871135
"1487","M",100,"A",NA,"SPENCER ST & N CLINTON ST","Spencer St. & North Clinton St.","DOC061511-022.tif","S:\WORKSHEETS\Worksheets_2009-7","S:\WORKSHEETS\Worksheets_2009-7\DOC061511-022.tif","DOC061511-022.tif",2009-07-08,"Spencer St. & North Clinton St.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-7\DOC061511-022.tif","126","2009",0,-8477832.3976,5321208.2821,-76.1576641896773,43.0606521379263
"1488","M",100,"A","R","700 N CLINTON ST","700 North Clinton St.","DOC061511-023.tif","S:\WORKSHEETS\Worksheets_2009-7","S:\WORKSHEETS\Worksheets_2009-7\DOC061511-023.tif","DOC061511-023.tif",2009-07-08,"700 North Clinton St.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-7\DOC061511-023.tif","128","2009",0,-8477700.8121,5320973.3443,-76.1564821370191,43.0591101341181
"1489","M",100,"A","R","710 PARK AVE","710 Park Ave.","DOC061511-024.tif","S:\WORKSHEETS\Worksheets_2009-7","S:\WORKSHEETS\Worksheets_2009-7\DOC061511-024.tif","DOC061511-024.tif",2009-07-08,"710 Park Ave.",NA,"Install New Service","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-7\DOC061511-024.tif",NA,NA,0,-8479353.919,5319897.077,-76.1713322489646,43.0520456057762
"1490","M",100,"A","L","543 RICHMOND AVE","543-545 Richmond Ave","DOC061511-026.tif","S:\WORKSHEETS\Worksheets_2009-7","S:\WORKSHEETS\Worksheets_2009-7\DOC061511-026.tif","DOC061511-026.tif",2009-07-09,"543-545 Richmond Ave",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-7\DOC061511-026.tif",NA,"2009",0,-8479781.2761,5319615.8589,-76.1751712631117,43.0501995796336
"1491","M",100,"A","L","339 N BEECH ST","339 North Beech St.","DOC061511-027.tif","S:\WORKSHEETS\Worksheets_2009-7","S:\WORKSHEETS\Worksheets_2009-7\DOC061511-027.tif","DOC061511-027.tif",2009-07-09,"339 North Beech St.",NA,"Main Break/Leak","\\water-server3\waterdept\WORKSHEETS\Worksheets_2009-7\DOC061511-027.tif","132","2009",0,-8474495.4425,5320166.3558,-76.1276878119898,43.0538132055862
